strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
Leader고점유지_하,"leaderHighScore between [0,33]",20,cooldown,2691,1579,4270,4.86,5.15,4.97,-0.29,2.37,1.83,50.41,0.26,0.01,22.97,-13.07,89.04,80.43,87.33,77.83,-100,false,leaderHigh,5.24,역효과
Leader고점유지_하,"leaderHighScore between [0,33]",60,cooldown,963,394,1357,13.82,39.24,21.2,-25.42,3.79,8.32,68.78,17.55,-0.25,75.36,-13.67,96.7,94.16,85.03,78.17,-96.09,false,leaderHigh,39.14,유망
Leader고점유지_중,"leaderHighScore between [34,66]",1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,0,표본부족
Leader고점유지_중,"leaderHighScore between [34,66]",3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,0.66,표본부족
Leader고점유지_중,"leaderHighScore between [34,66]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,1.33,표본부족
Leader고점유지_중,"leaderHighScore between [34,66]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,2.7,표본부족
Leader고점유지_중,"leaderHighScore between [34,66]",20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,5.24,표본부족
Leader고점유지_중,"leaderHighScore between [34,66]",60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,39.14,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,0,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,0.66,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,1.33,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,2.7,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,5.24,표본부족
Leader고점유지_상,"leaderHighScore between [67,100]",60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderHigh,39.14,표본부족
Leader지속성_하,"leaderPersistenceScore between [0,33]",1,cooldown,28173,18940,47113,0.14,0,0.08,0.14,1.09,1,45.37,-0.47,0,5.15,-4.71,53.36,35.67,56.28,35.38,-100,true,leaderPersist,0,과최적화 위험
Leader지속성_하,"leaderPersistenceScore between [0,33]",3,cooldown,14185,9371,23556,0.67,0.66,0.66,0.01,1.31,1.21,48.55,-0.23,0,8.16,-6.45,67.86,52.68,66.1,47.42,-100,false,leaderPersist,0.66,유망
Leader지속성_하,"leaderPersistenceScore between [0,33]",5,cooldown,9457,6181,15638,1.15,1.33,1.22,-0.18,1.44,1.35,48.68,-0.23,-0.02,10.45,-7.88,73.55,59.78,72.58,55.56,-100,false,leaderPersist,1.33,유망
Leader지속성_하,"leaderPersistenceScore between [0,33]",10,cooldown,5124,3387,8511,2.21,2.7,2.4,-0.49,1.7,1.57,51.23,0.37,-0.01,15.54,-10.05,80.04,70.03,79.24,64.98,-100,false,leaderPersist,2.7,유망
Leader지속성_하,"leaderPersistenceScore between [0,33]",20,cooldown,2759,1597,4356,4.94,5.24,5.05,-0.3,2.38,1.84,50.41,0.26,0.07,23.08,-13.09,89.23,80.71,86.98,77.33,-100,false,leaderPersist,5.24,유망
Leader지속성_하,"leaderPersistenceScore between [0,33]",60,cooldown,986,400,1386,14.27,39.14,21.45,-24.87,3.9,8.44,68.5,17.55,-0.38,75.42,-13.63,96.5,93.75,84.75,77.5,-94.08,false,leaderPersist,39.14,유망
Leader지속성_중,"leaderPersistenceScore between [34,66]",1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,0,표본부족
Leader지속성_중,"leaderPersistenceScore between [34,66]",3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,0.66,표본부족
Leader지속성_중,"leaderPersistenceScore between [34,66]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,1.33,표본부족
Leader지속성_중,"leaderPersistenceScore between [34,66]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,2.7,표본부족
Leader지속성_중,"leaderPersistenceScore between [34,66]",20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,5.24,표본부족
Leader지속성_중,"leaderPersistenceScore between [34,66]",60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,39.14,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,0,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,0.66,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,1.33,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,2.7,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,5.24,표본부족
Leader지속성_상,"leaderPersistenceScore between [67,100]",60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,leaderPersist,39.14,표본부족
Leader_TOP3,"leaderRank between [1,3]",1,cooldown,1014,664,1678,0.4,0.67,0.51,-0.27,1.18,1.19,48.8,-0.11,0.89,8.46,-6.9,67.62,53.31,68.52,50.6,-99.57,false,leaderRank,0,유망
Leader_TOP3,"leaderRank between [1,3]",3,cooldown,613,408,1021,1.09,2.41,1.62,-1.32,1.37,1.55,49.26,-0.17,2.07,13.46,-9.15,79.41,68.14,77.45,61.03,-98.88,false,leaderRank,0.66,유망
Leader_TOP3,"leaderRank between [1,3]",5,cooldown,482,311,793,1.09,4.06,2.26,-2.97,1.3,1.85,52.73,0.72,2.99,17.46,-10.57,82.64,74.92,81.03,66.24,-99.31,false,leaderRank,1.33,유망
Leader_TOP3,"leaderRank between [1,3]",10,cooldown,337,219,556,2.96,7.1,4.59,-4.14,1.66,2.04,53.42,1.47,4.61,25.01,-14.53,86.76,78.54,87.21,77.17,-99.79,false,leaderRank,2.7,유망
Leader_TOP3,"leaderRank between [1,3]",20,cooldown,241,150,391,6.8,12.13,8.84,-5.33,2.46,2.46,52.67,2.16,6.72,37.85,-17.32,91.33,85.33,89.33,82.67,-99.97,false,leaderRank,5.24,유망
Leader_TOP3,"leaderRank between [1,3]",60,cooldown,160,74,234,21.71,44.75,29,-23.04,6.18,5.99,62.16,12.4,17.47,102.33,-19.57,97.3,95.95,87.84,79.73,-84.45,false,leaderRank,39.14,유망
Leader_TOP5,"leaderRank between [1,5]",1,cooldown,1640,1112,2752,0.39,0.64,0.49,-0.25,1.18,1.2,47.12,-0.41,0.74,7.81,-6.53,66.28,50.54,68.79,49.91,-99.9,false,leaderRank,0,유망
Leader_TOP5,"leaderRank between [1,5]",3,cooldown,967,660,1627,1.28,1.79,1.49,-0.51,1.47,1.42,47.73,-0.57,1.36,12.14,-8.87,76.67,62.88,79.09,62.58,-99.9,false,leaderRank,0.66,유망
Leader_TOP5,"leaderRank between [1,5]",5,cooldown,731,503,1234,1.87,3.16,2.4,-1.29,1.54,1.64,47.91,-0.88,2.11,16.13,-10.2,80.52,68.59,81.31,66.6,-99.84,false,leaderRank,1.33,유망
Leader_TOP5,"leaderRank between [1,5]",10,cooldown,495,343,838,3.67,6.22,4.71,-2.55,1.87,1.96,51.31,0.8,3.86,23.08,-13.72,85.13,77.26,86.88,75.8,-99.7,false,leaderRank,2.7,유망
Leader_TOP5,"leaderRank between [1,5]",20,cooldown,332,222,554,7.5,12.14,9.36,-4.64,2.75,2.66,54.05,4.4,6.55,37.07,-15.96,90.99,85.59,88.29,81.98,-99.91,false,leaderRank,5.24,유망
Leader_TOP5,"leaderRank between [1,5]",60,cooldown,202,99,301,22.86,46.64,30.68,-23.78,7.19,7.73,70.71,20.89,16.13,100.25,-18.98,96.97,94.95,86.87,80.81,-90.53,false,leaderRank,39.14,유망
Leader_TOP10,"leaderRank between [1,10]",1,cooldown,3136,2140,5276,0.28,0.33,0.3,-0.05,1.14,1.11,46.03,-0.58,0.39,7.11,-6.12,63.32,47.06,66.59,47.2,-100,false,leaderRank,0,유망
Leader_TOP10,"leaderRank between [1,10]",3,cooldown,1781,1219,3000,0.93,1.24,1.06,-0.31,1.35,1.29,48.32,-0.45,0.84,11,-8.49,73.26,59.72,76.87,60.79,-100,false,leaderRank,0.66,유망
Leader_TOP10,"leaderRank between [1,10]",5,cooldown,1313,906,2219,1.71,2.77,2.14,-1.06,1.53,1.59,50.22,0.18,1.65,14.57,-9.78,80.35,67.55,79.47,65.56,-100,false,leaderRank,1.33,유망
Leader_TOP10,"leaderRank between [1,10]",10,cooldown,845,591,1436,3.07,4.64,3.72,-1.57,1.78,1.77,50.08,0,2.49,21,-12.87,84.09,76.48,87.31,76.14,-100,false,leaderRank,2.7,유망
Leader_TOP10,"leaderRank between [1,10]",20,cooldown,545,367,912,6.43,10.51,8.07,-4.08,2.49,2.52,55.86,3.17,5.16,32.73,-15.24,90.46,85.83,87.19,79.02,-100,false,leaderRank,5.24,유망
Leader_TOP10,"leaderRank between [1,10]",60,cooldown,300,159,459,19.97,39.42,26.71,-19.45,6.33,5.54,67.92,18.86,12.76,90.35,-18.78,96.86,95.6,88.68,79.87,-99.73,false,leaderRank,39.14,유망
Leader_TOP20,"leaderRank between [1,20]",1,cooldown,6107,4145,10252,0.23,0.01,0.14,0.22,1.12,1,45.57,-0.58,0.11,6.56,-5.84,60.94,44.61,65.52,45.65,-100,false,leaderRank,0,유망
Leader_TOP20,"leaderRank between [1,20]",3,cooldown,3329,2305,5634,0.86,0.71,0.8,0.15,1.34,1.17,47.25,-0.61,0.27,9.98,-8.11,71.5,57.66,75.23,59.61,-100,false,leaderRank,0.66,유망
Leader_TOP20,"leaderRank between [1,20]",5,cooldown,2365,1654,4019,1.43,1.87,1.61,-0.44,1.47,1.4,48,-0.45,0.8,13.18,-9.65,76.6,65.18,80.65,66.26,-100,false,leaderRank,1.33,유망
Leader_TOP20,"leaderRank between [1,20]",10,cooldown,1453,998,2451,2.83,3.46,3.09,-0.63,1.76,1.61,49.5,-0.23,1.38,19.02,-12.28,82.87,74.95,85.57,75.15,-100,false,leaderRank,2.7,유망
Leader_TOP20,"leaderRank between [1,20]",20,cooldown,906,592,1498,5.22,7.34,6.06,-2.12,2.11,2,51.18,0.53,2.13,28.83,-15.1,88.01,82.94,86.82,77.2,-100,false,leaderRank,5.24,유망
Leader_TOP20,"leaderRank between [1,20]",60,cooldown,446,233,679,19.29,34.03,24.35,-14.74,5.24,4.87,66.52,15.66,6.99,77.9,-18.78,95.28,94.42,88.41,80.69,-100,false,leaderRank,39.14,역효과
RS20_<30,rs20 lt 30,1,cooldown,9257,6245,15502,0.06,-0.19,-0.04,0.25,1.04,0.92,44.05,-0.56,-0.05,4.74,-4.45,50.71,33.27,53.31,32.38,-100,true,rs20,0,역효과
RS20_<30,rs20 lt 30,3,cooldown,5229,3508,8737,0.51,0.12,0.36,0.39,1.25,1.04,46.84,-0.49,-0.2,7.41,-6.43,64.54,48.6,66.42,48.29,-100,false,rs20,0.66,역효과
RS20_<30,rs20 lt 30,5,cooldown,3835,2529,6364,0.97,0.37,0.73,0.6,1.42,1.09,47.65,-0.43,-0.46,9.2,-7.89,70.66,56.54,72.99,55.67,-100,false,rs20,1.33,역효과
RS20_<30,rs20 lt 30,10,cooldown,2450,1566,4016,2.37,0.68,1.71,1.69,1.8,1.13,45.79,-1,-1.23,12.89,-10.82,78.48,66.16,80.84,67.05,-100,false,rs20,2.7,역효과
RS20_<30,rs20 lt 30,20,cooldown,1561,931,2492,5.04,3.18,4.34,1.86,2.37,1.47,50.59,0.18,-1.77,20.18,-13.76,86.79,77.66,86.9,75.51,-100,false,rs20,5.24,역효과
RS20_<30,rs20 lt 30,60,cooldown,794,347,1141,16.48,21.32,17.95,-4.84,4.57,3.46,57.93,8.56,-4.73,56.17,-17.23,94.81,92.22,90.2,79.54,-100,false,rs20,39.14,역효과
RS20_30~49,"rs20 between [30,49]",1,cooldown,7181,4917,12098,0.12,-0.11,0.03,0.23,1.09,0.95,44.99,-0.56,0.01,4.71,-4.36,50.01,33.11,52.43,32.24,-100,true,rs20,0,역효과
RS20_30~49,"rs20 between [30,49]",3,cooldown,4704,3169,7873,0.55,0.37,0.48,0.18,1.27,1.11,47.59,-0.42,0,7.35,-6.27,64.06,49.1,65.64,47.46,-100,false,rs20,0.66,역효과
RS20_30~49,"rs20 between [30,49]",5,cooldown,3719,2494,6213,1.05,0.64,0.89,0.41,1.44,1.16,47.35,-0.48,-0.19,9.52,-7.78,71.25,56.86,71.69,55.57,-100,false,rs20,1.33,역효과
RS20_30~49,"rs20 between [30,49]",10,cooldown,2601,1662,4263,2.13,1.87,2.03,0.26,1.68,1.38,48.8,-0.23,-0.16,14.17,-10.31,80.51,69.07,78.16,65.4,-100,false,rs20,2.7,역효과
RS20_30~49,"rs20 between [30,49]",20,cooldown,1781,1062,2843,4.83,3.83,4.46,1,2.28,1.56,50.19,0.12,-0.94,21.66,-13.36,86.91,79.57,82.39,71.66,-100,false,rs20,5.24,역효과
RS20_30~49,"rs20 between [30,49]",60,cooldown,846,345,1191,17.07,25.23,19.44,-8.16,4.94,4.26,61.45,11.33,-2.45,60.38,-16.32,95.36,93.33,84.64,75.94,-100,false,rs20,39.14,역효과
RS20_50~69,"rs20 between [50,69]",1,cooldown,7252,4853,12105,0.02,-0.1,-0.03,0.12,1.01,0.96,44.8,-0.56,0.07,4.99,-4.52,53.14,35.17,55.14,34.62,-100,true,rs20,0,역효과
RS20_50~69,"rs20 between [50,69]",3,cooldown,4704,3116,7820,0.5,0.33,0.44,0.17,1.23,1.1,48.3,-0.23,0.05,7.69,-6.5,65.89,50.93,66.72,49.68,-100,false,rs20,0.66,역효과
RS20_50~69,"rs20 between [50,69]",5,cooldown,3673,2416,6089,0.95,0.7,0.85,0.25,1.37,1.18,47.97,-0.34,-0.16,9.95,-7.88,73.18,59.81,71.85,56.95,-100,false,rs20,1.33,역효과
RS20_50~69,"rs20 between [50,69]",10,cooldown,2552,1619,4171,2.19,1.79,2.04,0.4,1.68,1.36,48.86,-0.23,-0.26,14.4,-10.41,80.48,69.98,78.94,67.02,-100,false,rs20,2.7,역효과
RS20_50~69,"rs20 between [50,69]",20,cooldown,1759,1017,2776,4.53,4.82,4.64,-0.29,2.16,1.76,52.11,1.16,-0.37,23.3,-13.15,88.89,81.42,83.28,72.96,-100,false,rs20,5.24,역효과
RS20_50~69,"rs20 between [50,69]",60,cooldown,855,354,1209,17.1,22.02,18.54,-4.92,4.74,3.49,55.93,6.77,-2.8,60.29,-18.12,95.2,92.37,85.59,79.38,-100,false,rs20,39.14,역효과
RS20_70~79,"rs20 between [70,79]",1,cooldown,3870,2613,6483,0.02,-0.47,-0.18,0.49,1.01,0.83,42.56,-0.81,-0.26,5.06,-5.02,53.54,35.32,59.97,39.42,-100,true,rs20,0,역효과
RS20_70~79,"rs20 between [70,79]",3,cooldown,2811,1824,4635,0.44,0.04,0.28,0.4,1.19,1.01,46.55,-0.68,-0.32,7.9,-6.98,66.83,51.04,70.83,53.29,-100,false,rs20,0.66,역효과
RS20_70~79,"rs20 between [70,79]",5,cooldown,2302,1498,3800,0.99,0.33,0.73,0.66,1.35,1.07,47,-0.61,-0.43,10.02,-8.61,72.9,59.88,77.04,61.68,-100,false,rs20,1.33,역효과
RS20_70~79,"rs20 between [70,79]",10,cooldown,1743,1070,2813,2.24,1.63,2.01,0.61,1.62,1.3,48.13,-0.56,-0.44,14.8,-11.16,80.84,70.65,82.9,69.25,-100,false,rs20,2.7,역효과
RS20_70~79,"rs20 between [70,79]",20,cooldown,1271,734,2005,4.84,3.99,4.53,0.85,2.15,1.56,50.54,0.32,-0.82,23.11,-14.55,86.65,77.52,88.15,76.29,-100,false,rs20,5.24,역효과
RS20_70~79,"rs20 between [70,79]",60,cooldown,719,304,1023,16.25,21.92,17.93,-5.67,4.41,3.29,56.58,5.97,-2.09,60.8,-18.86,95.39,90.79,87.5,79.93,-100,false,rs20,39.14,역효과
RS20_80~89,"rs20 between [80,89]",1,cooldown,3601,2473,6074,0.11,0.02,0.07,0.09,1.06,1.01,45.86,-0.51,0.13,5.86,-5.19,58.23,39.75,60.94,40.6,-100,false,rs20,0,유망
RS20_80~89,"rs20 between [80,89]",3,cooldown,2404,1642,4046,0.79,0.88,0.83,-0.09,1.32,1.24,49.09,-0.23,0.4,9.26,-7.16,71.25,56.64,70.89,53.96,-100,false,rs20,0.66,유망
RS20_80~89,"rs20 between [80,89]",5,cooldown,1908,1290,3198,1.46,1.31,1.4,0.15,1.51,1.29,48.91,-0.35,0.27,11.83,-8.75,74.81,62.71,74.34,61.55,-100,false,rs20,1.33,역효과
RS20_80~89,"rs20 between [80,89]",10,cooldown,1405,907,2312,2.82,3.36,3.03,-0.54,1.78,1.62,50.5,0.31,1.12,17.61,-11.26,83.02,73.54,81.37,69.79,-100,false,rs20,2.7,유망
RS20_80~89,"rs20 between [80,89]",20,cooldown,1007,593,1600,5.39,7.44,6.15,-2.05,2.24,2.08,54.97,1.89,2.02,27.45,-14.41,88.87,81.45,83.14,75.89,-100,false,rs20,5.24,유망
RS20_80~89,"rs20 between [80,89]",60,cooldown,608,271,879,17.15,29.85,21.06,-12.7,4.32,4.29,61.99,11.61,3.69,72.74,-18.43,97.05,93.36,86.72,77.12,-100,false,rs20,39.14,역효과
RS20_90~99,"rs20 between [90,99]",1,cooldown,3199,2110,5309,0.21,0.12,0.17,0.09,1.1,1.04,46.3,-0.65,0.26,7.2,-6.31,64.17,48.15,68.82,49.62,-100,false,rs20,0,유망
RS20_90~99,"rs20 between [90,99]",3,cooldown,1874,1213,3087,0.66,1.11,0.84,-0.45,1.22,1.26,48.97,-0.35,0.74,10.93,-8.7,75.93,61.58,79.39,64.22,-100,false,rs20,0.66,유망
RS20_90~99,"rs20 between [90,99]",5,cooldown,1407,893,2300,1.47,2.24,1.77,-0.77,1.43,1.47,49.27,-0.33,1.3,14.41,-9.98,79.96,67.86,81.86,67.64,-100,false,rs20,1.33,유망
RS20_90~99,"rs20 between [90,99]",10,cooldown,948,563,1511,2.48,4.29,3.16,-1.81,1.56,1.68,50.98,0.21,2.29,20.76,-13.13,85.44,77.62,87.21,77.62,-100,false,rs20,2.7,유망
RS20_90~99,"rs20 between [90,99]",20,cooldown,653,348,1001,5.09,9.62,6.66,-4.53,2,2.25,49.14,-0.3,5.15,32.54,-16.14,89.37,83.62,88.79,80.75,-100,false,rs20,5.24,유망
RS20_90~99,"rs20 between [90,99]",60,cooldown,452,171,623,16.26,35.86,21.64,-19.6,3.51,4.88,60.82,11.41,8.91,85.35,-19.43,97.08,95.32,85.96,79.53,-99.98,false,rs20,39.14,역효과
RS20_gte50,rs20 gte 50,1,cooldown,15031,10078,25109,0.06,-0.1,0,0.16,1.04,0.96,44.74,-0.66,0.04,5.57,-5.08,56.12,38.49,60.2,39.64,-100,true,rs20,0,역효과
RS20_gte50,rs20 gte 50,3,cooldown,8136,5400,13536,0.55,0.52,0.54,0.03,1.23,1.14,47.96,-0.39,0.18,8.58,-7.04,68.15,52.96,70.15,53.2,-100,false,rs20,0.66,역효과
RS20_gte50,rs20 gte 50,5,cooldown,5782,3770,9552,1.05,1.1,1.07,-0.05,1.37,1.26,48.14,-0.41,0.2,10.97,-8.43,74.4,60.98,74.16,59.5,-100,false,rs20,1.33,역효과
RS20_gte50,rs20 gte 50,10,cooldown,3465,2194,5659,2.33,2.41,2.36,-0.08,1.68,1.46,48.91,-0.23,0.5,15.84,-11.05,80.26,71.29,81.68,68.6,-100,false,rs20,2.7,역효과
RS20_gte50,rs20 gte 50,20,cooldown,2037,1199,3236,5.11,5.77,5.35,-0.66,2.27,1.88,51.96,1.22,0.74,24.78,-13.74,88.57,81.15,85.82,75.15,-100,false,rs20,5.24,유망
RS20_gte50,rs20 gte 50,60,cooldown,909,383,1292,16.15,23.42,18.3,-7.27,4.42,3.47,56.4,6.48,0.2,66.5,-18.42,95.82,92.17,85.38,79.11,-100,false,rs20,39.14,역효과
RS20_gte60,rs20 gte 60,1,cooldown,12130,8139,20269,0.1,-0.12,0.01,0.22,1.06,0.96,44.75,-0.68,0,5.71,-5.23,56.81,39.78,61.25,40.79,-100,true,rs20,0,역효과
RS20_gte60,rs20 gte 60,3,cooldown,6671,4425,11096,0.57,0.57,0.57,0,1.23,1.15,47.68,-0.44,0.19,8.84,-7.23,68.99,54.1,71.34,54.78,-100,false,rs20,0.66,역효과
RS20_gte60,rs20 gte 60,5,cooldown,4815,3143,7958,1.11,1.11,1.11,0,1.39,1.25,47.85,-0.54,0.2,11.29,-8.66,74.83,61.28,75.69,60.93,-100,false,rs20,1.33,역효과
RS20_gte60,rs20 gte 60,10,cooldown,2941,1856,4797,2.31,2.55,2.4,-0.24,1.65,1.46,47.79,-0.55,0.62,16.37,-11.36,80.5,69.77,82.44,70.2,-100,false,rs20,2.7,역효과
RS20_gte60,rs20 gte 60,20,cooldown,1773,1042,2815,5.15,5.68,5.34,-0.53,2.22,1.82,51.25,0.79,0.91,25.24,-14.31,86.95,79.65,86.37,76.78,-100,false,rs20,5.24,유망
RS20_gte60,rs20 gte 60,60,cooldown,843,362,1205,16.74,23.86,18.88,-7.12,4.45,3.43,57.46,5.86,-0.07,65.84,-18.54,94.75,91.44,86.74,78.45,-100,false,rs20,39.14,역효과
RS20_gte70,rs20 gte 70,1,cooldown,9173,6172,15345,0.12,-0.12,0.02,0.24,1.07,0.96,44.7,-0.7,0.01,5.94,-5.48,58.3,41.15,63.12,42.87,-100,true,rs20,0,역효과
RS20_gte70,rs20 gte 70,3,cooldown,5138,3420,8558,0.66,0.56,0.62,0.1,1.26,1.15,47.31,-0.51,0.18,9.13,-7.55,69.53,55.56,73.71,56.17,-100,false,rs20,0.66,역효과
RS20_gte70,rs20 gte 70,5,cooldown,3753,2458,6211,1.15,1.15,1.15,0,1.39,1.25,47.19,-0.57,0.28,11.55,-9.1,75.06,62.04,79.17,64.12,-100,false,rs20,1.33,역효과
RS20_gte70,rs20 gte 70,10,cooldown,2349,1491,3840,2.39,2.57,2.46,-0.18,1.64,1.46,48.69,-0.33,0.6,16.94,-11.6,81.56,72.23,83.9,71.7,-100,false,rs20,2.7,역효과
RS20_gte70,rs20 gte 70,20,cooldown,1473,866,2339,5.24,5.77,5.44,-0.53,2.21,1.78,51.15,0.5,0.92,26.22,-14.5,86.72,78.98,86.49,76.1,-100,false,rs20,5.24,유망
RS20_gte70,rs20 gte 70,60,cooldown,765,328,1093,17,25.35,19.51,-8.35,4.41,3.69,58.54,9.03,0.25,66.9,-18.48,94.82,90.55,85.67,78.35,-100,false,rs20,39.14,역효과
RS20_gte80,rs20 gte 80,1,cooldown,6190,4174,10364,0.15,0.11,0.13,0.04,1.08,1.04,45.83,-0.56,0.21,6.45,-5.69,61.16,44.35,64.88,45.04,-100,false,rs20,0,유망
RS20_gte80,rs20 gte 80,3,cooldown,3508,2356,5864,0.73,0.97,0.82,-0.24,1.27,1.25,48.9,-0.23,0.49,9.9,-7.77,71.52,57.94,74.62,57.89,-100,false,rs20,0.66,유망
RS20_gte80,rs20 gte 80,5,cooldown,2574,1706,4280,1.38,1.62,1.48,-0.24,1.45,1.35,49.59,-0.23,0.67,12.76,-9.3,76.44,65.47,78.49,63.19,-100,false,rs20,1.33,유망
RS20_gte80,rs20 gte 80,10,cooldown,1676,1065,2741,2.53,3.65,2.96,-1.12,1.64,1.66,50.52,0.31,1.52,18.59,-11.79,83.19,75.68,83.29,72.39,-100,false,rs20,2.7,유망
RS20_gte80,rs20 gte 80,20,cooldown,1079,638,1717,5.64,7.71,6.41,-2.07,2.27,2.06,54.23,1.71,2.45,28.75,-14.88,88.24,81.03,84.17,76.33,-100,false,rs20,5.24,유망
RS20_gte80,rs20 gte 80,60,cooldown,625,284,909,16.7,29.19,20.6,-12.49,4.14,4.04,60.56,11.35,3.37,72.35,-19.1,96.48,92.96,86.97,79.23,-100,false,rs20,39.14,역효과
RS20_gte90,rs20 gte 90,1,cooldown,3199,2110,5309,0.21,0.12,0.17,0.09,1.1,1.04,46.3,-0.65,0.26,7.2,-6.31,64.17,48.15,68.82,49.62,-100,false,rs20,0,유망
RS20_gte90,rs20 gte 90,3,cooldown,1874,1213,3087,0.66,1.11,0.84,-0.45,1.22,1.26,48.97,-0.35,0.74,10.93,-8.7,75.93,61.58,79.39,64.22,-100,false,rs20,0.66,유망
RS20_gte90,rs20 gte 90,5,cooldown,1407,893,2300,1.47,2.24,1.77,-0.77,1.43,1.47,49.27,-0.33,1.3,14.41,-9.98,79.96,67.86,81.86,67.64,-100,false,rs20,1.33,유망
RS20_gte90,rs20 gte 90,10,cooldown,948,563,1511,2.48,4.29,3.16,-1.81,1.56,1.68,50.98,0.21,2.29,20.76,-13.13,85.44,77.62,87.21,77.62,-100,false,rs20,2.7,유망
RS20_gte90,rs20 gte 90,20,cooldown,653,348,1001,5.09,9.62,6.66,-4.53,2,2.25,49.14,-0.3,5.15,32.54,-16.14,89.37,83.62,88.79,80.75,-100,false,rs20,5.24,유망
RS20_gte90,rs20 gte 90,60,cooldown,452,171,623,16.26,35.86,21.64,-19.6,3.51,4.88,60.82,11.41,8.91,85.35,-19.43,97.08,95.32,85.96,79.53,-99.98,false,rs20,39.14,역효과
RS20_TOP10%,rs20 gte 90,1,cooldown,3199,2110,5309,0.21,0.12,0.17,0.09,1.1,1.04,46.3,-0.65,0.26,7.2,-6.31,64.17,48.15,68.82,49.62,-100,false,rs20,0,유망
RS20_TOP10%,rs20 gte 90,3,cooldown,1874,1213,3087,0.66,1.11,0.84,-0.45,1.22,1.26,48.97,-0.35,0.74,10.93,-8.7,75.93,61.58,79.39,64.22,-100,false,rs20,0.66,유망
RS20_TOP10%,rs20 gte 90,5,cooldown,1407,893,2300,1.47,2.24,1.77,-0.77,1.43,1.47,49.27,-0.33,1.3,14.41,-9.98,79.96,67.86,81.86,67.64,-100,false,rs20,1.33,유망
RS20_TOP10%,rs20 gte 90,10,cooldown,948,563,1511,2.48,4.29,3.16,-1.81,1.56,1.68,50.98,0.21,2.29,20.76,-13.13,85.44,77.62,87.21,77.62,-100,false,rs20,2.7,유망
RS20_TOP10%,rs20 gte 90,20,cooldown,653,348,1001,5.09,9.62,6.66,-4.53,2,2.25,49.14,-0.3,5.15,32.54,-16.14,89.37,83.62,88.79,80.75,-100,false,rs20,5.24,유망
RS20_TOP10%,rs20 gte 90,60,cooldown,452,171,623,16.26,35.86,21.64,-19.6,3.51,4.88,60.82,11.41,8.91,85.35,-19.43,97.08,95.32,85.96,79.53,-99.98,false,rs20,39.14,역효과
RS20_TOP20%,rs20 gte 80,1,cooldown,6190,4174,10364,0.15,0.11,0.13,0.04,1.08,1.04,45.83,-0.56,0.21,6.45,-5.69,61.16,44.35,64.88,45.04,-100,false,rs20,0,유망
