strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
CAFE_F2,cafePass AND F2,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,1.33,표본부족
CAFE_F2,cafePass AND F2,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,2.7,표본부족
CAFE_F2,cafePass AND F2,20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,5.24,표본부족
CAFE_F2,cafePass AND F2,60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,39.14,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0.66,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,1.33,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,2.7,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,5.24,표본부족
CAFE_LEADER_A,cafePass AND leaderGrade in [A],60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,39.14,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0.66,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,1.33,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,2.7,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,5.24,표본부족
CAFE_RS80,cafePass AND rs20 gte 80,60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,39.14,표본부족
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",1,cooldown,1606,1456,3062,0,0.31,0.15,-0.31,1,1.12,45.12,-0.55,0.29,5.72,-4.83,55.29,39.22,60.16,37.84,-97.26,false,preset,0,유망
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",3,cooldown,1247,1179,2426,0.75,1.23,0.99,-0.48,1.3,1.39,48.77,-0.13,0.32,8.95,-6.58,68.79,55.3,70.82,50.64,-99.08,false,preset,0.66,유망
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",5,cooldown,1049,1013,2062,1.69,2.49,2.08,-0.8,1.59,1.67,50.64,0.25,0.83,11.78,-8.04,75.62,63.38,76.6,57.45,-99.85,false,preset,1.33,유망
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",10,cooldown,796,780,1576,2.88,4.16,3.51,-1.28,1.8,1.87,51.41,0.68,0.91,17.72,-10.24,82.31,72.95,81.15,68.21,-99.99,false,preset,2.7,유망
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",20,cooldown,593,563,1156,6.25,9.08,7.63,-2.83,2.43,2.53,57.37,3.1,1.61,28.02,-12.95,88.1,81.53,86.5,74.42,-100,false,preset,5.24,유망
MTT_TIMING_TOP,"minerviniPass AND combinedRank between [1,10]",60,cooldown,334,268,602,21.03,33.06,26.38,-12.03,6.07,4.48,63.81,16.1,8.94,72.26,-19.31,94.78,91.42,89.93,80.6,-100,false,preset,39.14,역효과
MTT_F2,minerviniPass AND F2,1,cooldown,40,69,109,0.67,0.03,0.27,0.64,1.35,1.01,43.48,-1.3,-0.71,7.15,-6.22,62.32,52.17,75.36,52.17,-56.6,false,preset,0,유망
MTT_F2,minerviniPass AND F2,3,cooldown,40,66,106,0.73,1.51,1.21,-0.78,1.25,1.34,46.97,-1.33,-0.4,11.3,-8.53,69.7,63.64,80.3,62.12,-58.39,false,preset,0.66,유망
MTT_F2,minerviniPass AND F2,5,cooldown,40,64,104,2.88,2.38,2.57,0.5,1.84,1.42,46.88,-1.64,0.34,15.2,-10.21,75,68.75,82.81,67.19,-81.56,false,preset,1.33,유망
MTT_F2,minerviniPass AND F2,10,cooldown,40,59,99,1.84,4.41,3.37,-2.57,1.37,1.62,47.46,-2.72,0.78,22.5,-13.62,77.97,74.58,86.44,74.58,-91.2,false,preset,2.7,유망
MTT_F2,minerviniPass AND F2,20,cooldown,38,57,95,7.62,7.39,7.48,0.23,2.34,1.92,45.61,-0.42,-0.35,31.8,-16.2,82.46,77.19,87.72,78.95,-95.27,false,preset,5.24,유망
MTT_F2,minerviniPass AND F2,60,cooldown,34,41,75,32.48,27.06,29.51,5.42,8.63,4.53,73.17,20.23,-1.63,73.25,-21.22,97.56,97.56,85.37,80.49,-94.58,false,preset,39.14,역효과
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,1,cooldown,7609,7490,15099,0.19,0.03,0.11,0.16,1.11,1.01,45.35,-0.48,0.12,5.52,-4.94,55.11,38.08,58.6,37.72,-100,false,preset,0,유망
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,3,cooldown,4029,3995,8024,0.87,0.69,0.78,0.18,1.38,1.2,47.38,-0.51,0.2,8.57,-6.89,67.51,52.72,70.01,51.84,-100,false,preset,0.66,유망
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,5,cooldown,2820,2760,5580,1.5,1.57,1.54,-0.07,1.56,1.38,49.24,-0.14,0.47,11.36,-8.31,73.59,60.43,75.51,59.31,-100,false,preset,1.33,유망
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,10,cooldown,1671,1635,3306,3.22,3.4,3.31,-0.18,2.01,1.66,49.42,-0.23,0.72,16.82,-10.79,82.14,71.01,80.37,68.38,-100,false,preset,2.7,유망
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,20,cooldown,1009,924,1933,6.03,7.18,6.58,-1.15,2.56,2.06,54.55,1.81,1.13,26.6,-14.04,85.39,78.68,86.69,76.41,-100,false,preset,5.24,유망
MTT_RISK39,minerviniPass AND scoutRiskScore lte 39,60,cooldown,443,326,769,20.35,29.08,24.05,-8.73,6.29,3.9,60.43,12,4.5,70.05,-19.36,96.01,93.25,87.12,78.22,-100,false,preset,39.14,역효과
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,1,cooldown,6803,7191,13994,0.25,0.04,0.14,0.21,1.14,1.01,45.46,-0.53,0.12,5.65,-5.02,56.24,39.02,58.52,38.16,-100,false,preset,0,유망
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,3,cooldown,3630,3852,7482,1,0.79,0.89,0.21,1.44,1.22,48.52,-0.23,0.27,8.8,-7.05,68.15,53.82,70.28,52.08,-100,false,preset,0.66,유망
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,5,cooldown,2579,2693,5272,1.62,1.66,1.64,-0.04,1.59,1.4,48.16,-0.4,0.61,11.58,-8.42,75.27,61.49,74.9,59.34,-100,false,preset,1.33,유망
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,10,cooldown,1550,1608,3158,3.32,3.4,3.36,-0.08,2.01,1.64,48.69,-0.49,0.8,17.13,-10.89,81.53,70.58,81.34,67.91,-100,false,preset,2.7,유망
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,20,cooldown,957,914,1871,6.23,7.5,6.85,-1.27,2.61,2.1,54.05,1.85,1.69,26.96,-13.99,87.96,80.85,85.45,75.27,-100,false,preset,5.24,유망
MTT_STAB65,minerviniPass AND scoutStabilizeScore gte 65,60,cooldown,440,327,767,20.25,28.88,23.93,-8.63,6.1,3.85,60.55,11.73,5.67,70.89,-19.33,96.02,93.27,89.3,79.51,-100,false,preset,39.14,역효과
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",1,cooldown,4020,5166,9186,0.08,-0.2,-0.08,0.28,1.04,0.92,44.39,-0.64,0,5.17,-4.85,54.08,35.71,58.61,37.24,-100,true,preset,0,역효과
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",3,cooldown,2378,3049,5427,0.65,0.32,0.46,0.33,1.28,1.09,46.77,-0.6,-0.07,8.09,-6.89,66.61,51.53,71.56,53.56,-100,false,preset,0.66,역효과
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",5,cooldown,1795,2238,4033,1.32,1.01,1.15,0.31,1.48,1.24,47.27,-0.55,0.2,10.78,-8.25,74.08,60.19,75.69,60.55,-100,false,preset,1.33,역효과
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",10,cooldown,1175,1436,2611,3.02,3.08,3.05,-0.06,1.9,1.61,48.54,-0.38,0.55,16.32,-10.64,81.06,71.45,81.27,68.87,-100,false,preset,2.7,유망
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",20,cooldown,757,856,1613,5.95,6.77,6.39,-0.82,2.51,2.01,50,0.06,0.94,26.38,-13.79,85.86,79.91,84.93,75.82,-100,false,preset,5.24,유망
MTT_DD5_20,"minerviniPass AND drawdownFromHighPct between [-20,-5]",60,cooldown,380,305,685,19.7,26.18,22.59,-6.48,5.84,3.41,57.05,7.49,3.81,66.73,-20.73,93.44,91.48,89.84,83.28,-100,false,preset,39.14,역효과
MTT_T1,minerviniPass AND rankingTier eq 1,1,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0,표본부족
MTT_T1,minerviniPass AND rankingTier eq 1,3,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,0.66,표본부족
MTT_T1,minerviniPass AND rankingTier eq 1,5,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,1.33,표본부족
MTT_T1,minerviniPass AND rankingTier eq 1,10,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,2.7,표본부족
MTT_T1,minerviniPass AND rankingTier eq 1,20,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,5.24,표본부족
MTT_T1,minerviniPass AND rankingTier eq 1,60,cooldown,0,0,0,,,,,,,,,,,,,,,,0,false,preset,39.14,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,1,cooldown,8,29,37,2.12,0.41,0.78,1.71,2.94,1.4,55.17,0.41,-0.9,3.13,-2.13,41.38,24.14,31.03,3.45,-9.72,false,preset,0,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,3,cooldown,6,18,24,6.3,2.53,3.47,3.77,4.46,2.84,55.56,0.65,-0.52,5.92,-3.15,66.67,33.33,50,11.11,-12.11,false,preset,0.66,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,5,cooldown,5,16,21,10.95,4.07,5.71,6.88,11.66,3.14,56.25,0.91,-0.77,9.09,-3.66,68.75,50,50,18.75,-16.71,false,preset,1.33,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,10,cooldown,5,11,16,12.55,8.77,9.95,3.78,11.99,7.24,81.82,4.49,-0.3,18.07,-4.73,100,81.82,63.64,27.27,-14.42,false,preset,2.7,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,20,cooldown,4,8,12,21.63,17.07,18.59,4.56,15.9,8.31,75,8.87,-0.37,28.51,-6.48,100,87.5,75,37.5,-18.29,false,preset,5.24,표본부족
MTT_T2,minerviniPass AND rankingTier eq 2,60,cooldown,4,6,10,36.47,35.83,36.08,0.64,6.6,5.2,83.33,23.23,-6.34,61.25,-13.87,100,83.33,83.33,50,-51.2,false,preset,39.14,표본부족
